,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Bwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,ACK Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Init Bwd Win Byts,Fwd Act Data Pkts,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
84,651,0,2,0,196,0,0,0,0,155,41,98,80.61017306,301075.2688,3072.196621,651,0,651,651,0,0,0,0,0,651,651,0,651,651,0,0,16,0,3072.196621,41,155,79,65.81793069,4332,0,0,0,0,0,118.5,0,98,-1,0,0,0,0,0,0,0,0,0,0
85,144452,0,2,0,376,0,0,0,0,344,32,188,220.6173157,2602.940769,13.84542962,144452,0,144452,144452,0,0,0,0,0,144452,144452,0,144452,144452,0,0,16,0,13.84542962,32,344,136,180.133284,32448,0,0,0,0,0,204,0,188,-1,0,0,0,0,0,0,0,0,0,0
86,240245,0,2,0,316,0,0,0,0,283,33,158,176.7766953,1315.32394,8.324835064,240245,0,240245,240245,0,0,0,0,0,240245,240245,0,240245,240245,0,0,16,0,8.324835064,33,283,116.3333333,144.3375673,20833.33333,0,0,0,0,0,174.5,0,158,-1,0,0,0,0,0,0,0,0,0,0
87,280,0,2,0,216,0,0,0,0,173,43,108,91.92388155,771428.5714,7142.857143,280,0,280,280,0,0,0,0,0,280,280,0,280,280,0,0,16,0,7142.857143,43,173,86.33333333,75.05553499,5633.333333,0,0,0,0,0,129.5,0,108,-1,0,0,0,0,0,0,0,0,0,0
88,188685,0,2,0,167,0,0,0,0,133,34,83.5,70.00357134,885.0730053,10.59967671,188685,0,188685,188685,0,0,0,0,0,188685,188685,0,188685,188685,0,0,16,0,10.59967671,34,133,67,57.15767665,3267,0,0,0,0,0,100.5,0,83.5,-1,0,0,0,0,0,0,0,0,0,0
89,249282,0,2,0,280,0,0,0,0,241,39,140,142.8355698,1123.225905,8.023042177,249282,0,249282,249282,0,0,0,0,0,249282,249282,0,249282,249282,0,0,16,0,8.023042177,39,241,106.3333333,116.6247544,13601.33333,0,0,0,0,0,159.5,0,140,-1,0,0,0,0,0,0,0,0,0,0
90,19762,0,2,0,270,0,0,0,0,228,42,135,131.5218613,13662.58476,101.2043315,19762,0,19762,19762,0,0,0,0,0,19762,19762,0,19762,19762,0,0,16,0,101.2043315,42,228,104,107.3871501,11532,0,0,0,0,0,156,0,135,-1,0,0,0,0,0,0,0,0,0,0
91,592,0,2,0,442,0,0,0,0,409,33,221,265.8721497,746621.6216,3378.378378,592,0,592,592,0,0,0,0,0,592,592,0,592,592,0,0,16,0,3378.378378,33,409,158.3333333,217.0837012,47125.33333,0,0,0,0,0,237.5,0,221,-1,0,0,0,0,0,0,0,0,0,0
92,179043,0,2,0,520,0,0,0,0,486,34,260,319.6122651,2904.330245,11.17050094,179043,0,179043,179043,0,0,0,0,0,179043,179043,0,179043,179043,0,0,16,0,11.17050094,34,486,184.6666667,260.9623217,68101.33333,0,0,0,0,0,277,0,260,-1,0,0,0,0,0,0,0,0,0,0
93,45700,0,2,0,156,0,0,0,0,126,30,78,67.88225099,3413.56674,43.76367615,45700,0,45700,45700,0,0,0,0,0,45700,45700,0,45700,45700,0,0,16,0,43.76367615,30,126,62,55.42562584,3072,0,0,0,0,0,93,0,78,-1,0,0,0,0,0,0,0,0,0,0
94,29428,0,2,0,129,0,0,0,0,102,27,64.5,53.03300859,4383.580264,67.96248471,29428,0,29428,29428,0,0,0,0,0,29428,29428,0,29428,29428,0,0,16,0,67.96248471,27,102,52,43.30127019,1875,0,0,0,0,0,78,0,64.5,-1,0,0,0,0,0,0,0,0,0,0
95,290912,0,2,0,321,0,0,0,0,278,43,160.5,166.1700936,1103.426466,6.874931251,290912,0,290912,290912,0,0,0,0,0,290912,290912,0,290912,290912,0,0,16,0,6.874931251,43,278,121.3333333,135.6773133,18408.33333,0,0,0,0,0,182,0,160.5,-1,0,0,0,0,0,0,0,0,0,0
96,34947,0,2,0,297,0,0,0,0,266,31,148.5,166.1700936,8498.583569,57.22951899,34947,0,34947,34947,0,0,0,0,0,34947,34947,0,34947,34947,0,0,16,0,57.22951899,31,266,109.3333333,135.6773133,18408.33333,0,0,0,0,0,164,0,148.5,-1,0,0,0,0,0,0,0,0,0,0
97,105373,0,2,0,218,0,0,0,0,174,44,109,91.92388155,2068.841164,18.98019417,105373,0,105373,105373,0,0,0,0,0,105373,105373,0,105373,105373,0,0,16,0,18.98019417,44,174,87.33333333,75.05553499,5633.333333,0,0,0,0,0,131,0,109,-1,0,0,0,0,0,0,0,0,0,0
98,614,0,2,0,130,0,0,0,0,90,40,65,35.35533906,211726.3844,3257.32899,614,0,614,614,0,0,0,0,0,614,614,0,614,614,0,0,16,0,3257.32899,40,90,56.66666667,28.86751346,833.3333333,0,0,0,0,0,85,0,65,-1,0,0,0,0,0,0,0,0,0,0
